Dispatching_base_num,Pickup_date,Affiliated_base_num,locationID
B02682,25-06-2015 21:54,B02682,170
B02764,18-02-2015 09:33,B02764,138
B02617,01-03-2015 20:01,B02617,89
B02764,12-02-2015 18:33,B02764,116
B02598,28-05-2015 17:01,B02682,142
B02764,15-03-2015 17:09,B02764,229
B02764,16-02-2015 11:15,B00477,142
B02764,22-04-2015 14:23,B02764,182
B02682,26-05-2015 15:20,B02682,140
B02765,01-03-2015 11:56,B02765,255
B02765,22-05-2015 20:28,B02764,106
B02765,03-04-2015 00:25,B02765,233
B02764,19-01-2015 05:27,B00448,87
B02764,24-06-2015 12:59,B02764,132
B02598,25-03-2015 20:05,B02598,125
B02765,27-01-2015 08:32,B02764,83
B02764,12-02-2015 07:59,B02764,237
B02764,01-04-2015 21:20,B02764,137
B02682,13-06-2015 17:15,B02682,234
B02617,22-05-2015 07:50,B02617,91
B02764,07-05-2015 18:45,B02764,256
B02617,18-03-2015 18:43,B02617,123
B02598,18-04-2015 16:17,B02598,163
B02764,17-05-2015 22:10,B00628,137
B02682,29-05-2015 15:47,B02682,144
B02598,22-02-2015 10:01,B02598,68
B02764,15-03-2015 11:03,B02764,162
B02617,12-01-2015 05:45,B02617,137
B02764,13-03-2015 21:24,B02764,144
B02764,17-02-2015 20:59,B02764,162
B02682,22-03-2015 11:43,B02682,163
B02682,07-05-2015 15:51,B02682,142
B02617,28-02-2015 08:41,B02617,230
B02682,22-01-2015 11:45,B02682,13
B02682,31-01-2015 15:53,B02682,43
B02682,07-01-2015 21:34,B02682,163
B02617,17-06-2015 19:43,B02617,247
B02764,24-01-2015 18:59,B02764,144
B02764,03-01-2015 08:27,B02764,100
B02765,01-03-2015 19:32,B02765,13
B02598,27-06-2015 01:37,B02598,231
B02764,12-05-2015 22:02,B02764,161
B02765,23-04-2015 09:20,B00628,79
B02764,01-02-2015 01:59,B02764,107
B02764,05-04-2015 20:29,B02764,37
B02682,03-04-2015 13:08,B02765,230
B02764,19-06-2015 02:33,B02729,224
B02682,26-03-2015 14:27,B02682,45
B02764,02-03-2015 21:43,B02764,79
B02764,14-04-2015 22:19,B02764,162
B02764,04-04-2015 21:33,B02788,246
B02764,29-04-2015 12:03,B01949,100
B02682,10-02-2015 16:10,B02682,162
B02764,10-05-2015 23:58,B02764,112
B02682,08-03-2015 10:44,B02682,90
B02682,17-01-2015 22:45,B02682,141
B02682,22-04-2015 19:58,B02682,164
B02598,22-05-2015 05:38,B02598,50
B02598,18-05-2015 08:46,B02682,162
B02617,10-02-2015 20:32,B02617,186
B02682,20-01-2015 00:26,B02682,113
B02765,27-02-2015 05:55,B02764,107
B02682,27-06-2015 16:21,B02765,61
B02764,12-02-2015 09:37,B02764,246
B02682,08-06-2015 10:18,B02682,137
B02682,11-02-2015 22:12,B02682,88
B02617,07-06-2015 13:12,B02765,141
B02765,26-04-2015 13:22,B02765,48
B02617,05-06-2015 17:41,B02617,164
B02617,03-04-2015 22:43,B02617,137
B02764,30-04-2015 19:24,B02764,161
B02682,20-05-2015 19:46,B02682,144
B02764,12-01-2015 09:21,B02764,49
B02764,26-02-2015 16:56,B02764,144
B02682,19-06-2015 21:41,B02682,144
B02682,09-05-2015 09:37,B02682,37
B02764,25-06-2015 18:29,B02682,263
B02764,06-02-2015 12:59,B02764,49
B02764,02-05-2015 17:35,B02764,256
B02617,28-06-2015 04:04,B02617,246
B02682,03-04-2015 03:48,B02682,255
B02617,05-03-2015 17:19,B02617,237
B02617,15-02-2015 21:30,B02617,17
B02617,05-06-2015 23:22,B02617,137
B02512,06-02-2015 10:58,B02598,234
B02617,23-02-2015 20:15,B02617,112
B02598,28-04-2015 16:23,B02598,186
B02598,19-02-2015 19:25,B02598,238
B02682,22-03-2015 08:19,B02682,232
B02682,05-06-2015 00:03,B02682,137
B02764,04-03-2015 08:53,B02764,181
B02682,24-04-2015 13:16,B02682,82
B02682,19-03-2015 06:52,B02764,20
B02682,03-05-2015 23:45,B02682,198
B02764,22-05-2015 19:31,B01087,234
B02682,25-05-2015 21:32,B02682,49
B02682,28-06-2015 13:35,B02682,112
B02682,09-03-2015 09:44,B02682,132
B02765,28-03-2015 01:55,B02765,17
B02682,21-04-2015 22:17,B00014,100
B02617,07-05-2015 15:43,B02617,234
B02764,20-01-2015 17:02,B02764,177
B02682,12-06-2015 23:00,B02682,181
B02764,19-02-2015 15:41,B02764,68
B02682,09-02-2015 23:14,B02682,161
B02512,19-05-2015 13:22,B02598,158
B02764,27-01-2015 23:50,B02764,256
B02617,19-02-2015 12:11,B02617,137
B02682,14-06-2015 23:47,B02682,97
B02765,01-02-2015 19:08,B02765,36
B02682,07-06-2015 00:19,B02682,66
B02682,15-05-2015 02:03,B02682,249
B02764,05-06-2015 14:14,B02764,186
B02598,24-02-2015 18:34,B02729,211
B02765,25-05-2015 15:44,B02765,24
B02764,01-05-2015 19:00,B02764,164
B02682,30-04-2015 16:49,B02682,144
B02617,20-03-2015 10:36,B02617,256
B02764,31-01-2015 13:54,B02764,148
B02682,15-05-2015 20:34,B02682,90
B02682,28-04-2015 13:29,B02682,107
B02764,28-01-2015 14:56,B02003,238
B02617,02-05-2015 17:36,B02617,91
B02764,02-06-2015 21:28,B02764,148
B02682,08-05-2015 21:34,B02682,79
B02598,10-05-2015 19:42,B02598,45
B02765,21-02-2015 15:00,B02765,224
B02682,21-03-2015 07:26,B02682,15
B02765,16-01-2015 01:54,B02617,230
B02682,10-04-2015 18:30,B02682,141
B02764,23-06-2015 01:21,B02764,97
B02598,23-01-2015 19:41,B02598,230
B02682,14-05-2015 15:48,B02682,243
B02682,23-05-2015 12:54,B02682,90
B02764,26-03-2015 01:16,B00448,148
B02682,06-03-2015 17:01,B02682,231
B02764,19-02-2015 14:39,B02764,217
B02682,14-05-2015 11:08,B02682,238
B02682,21-05-2015 17:43,B02682,43
B02617,26-06-2015 23:32,B02617,144
B02764,06-05-2015 18:40,B02764,50
B02764,05-03-2015 13:34,B01087,246
B02764,28-02-2015 23:59,,263
B02764,07-03-2015 03:05,B02764,230
B02764,25-06-2015 15:00,B02764,107
B02764,15-06-2015 19:12,B02764,162
B02682,20-05-2015 00:06,B02764,113
B02764,01-06-2015 03:19,B02764,226
B02764,01-05-2015 08:48,B02764,107
B02617,24-04-2015 07:55,B02617,162
B02617,03-01-2015 22:25,B02617,232
B02765,07-04-2015 22:34,B02682,26
B02682,25-02-2015 13:06,B02682,211
B02682,13-06-2015 05:12,B02682,107
B02598,02-04-2015 10:29,B02598,144
B02764,26-03-2015 20:46,B02764,164
B02598,21-03-2015 16:03,B02729,246
B02598,05-02-2015 19:48,B02598,138
B02764,12-03-2015 12:38,B02809,100
B02764,20-03-2015 01:46,B02764,48
B02617,12-01-2015 22:40,B02617,90
B02682,01-06-2015 09:59,B02682,4
B02598,22-04-2015 00:39,B02765,230
B02764,09-02-2015 09:53,B02512,163
B02682,01-01-2015 03:29,B02764,256
B02682,13-04-2015 09:36,B02682,178
B02682,23-06-2015 19:53,B02512,230
B02682,23-05-2015 02:30,B02682,188
B02764,14-06-2015 19:31,B02285,61
B02682,21-05-2015 21:40,B02682,262
B02617,27-05-2015 16:13,B02617,236
B02682,21-02-2015 18:48,B02682,234
B02765,12-03-2015 22:10,B00111,161
B02764,04-06-2015 10:32,B00477,79
B02764,02-06-2015 11:51,B00411,186
B02764,11-02-2015 18:07,B02683,231
B02682,29-05-2015 19:56,B02598,170
B02765,17-02-2015 22:43,B02765,66
B02764,19-02-2015 15:19,B02764,142
B02764,04-04-2015 13:24,B02764,134
B02764,24-01-2015 13:21,B02774,97
B02764,07-01-2015 17:06,B02764,225
B02764,11-02-2015 18:09,B02764,228
B02764,26-05-2015 00:46,B02764,212
B02598,28-03-2015 01:23,B02598,80
B02764,06-06-2015 18:24,B02764,184
B02764,21-05-2015 06:21,B00448,211
B02617,15-02-2015 16:12,B02617,13
B02764,16-03-2015 22:19,B01087,40
B02764,23-04-2015 00:23,B02764,230
B02682,22-05-2015 09:33,B02682,236
B02764,27-03-2015 21:31,B02418,125
B02682,15-04-2015 01:12,B00014,234
B02682,16-04-2015 10:48,B02682,181
B02764,26-04-2015 10:46,B02764,195
B02682,22-04-2015 08:53,B02682,256
B02682,25-06-2015 09:05,B02682,263
B02765,30-04-2015 09:55,B02765,224
B02617,25-04-2015 22:24,B02617,234
B02764,15-06-2015 06:36,B00477,68
B02617,02-03-2015 14:59,B02617,87
B02598,04-04-2015 19:54,B02682,49
B02682,04-06-2015 12:16,B02764,13
B02764,26-04-2015 11:22,B02765,25
B02682,24-05-2015 21:19,B02682,158
B02617,08-01-2015 20:06,B02617,162
B02682,01-03-2015 11:13,B02682,209
B02682,25-04-2015 15:03,B02682,224
B02764,30-03-2015 08:25,B02764,238
B02682,08-04-2015 20:43,B02682,239
B02765,10-05-2015 18:23,B02765,255
B02764,28-05-2015 10:24,B02764,87
B02764,27-05-2015 15:54,B02764,170
B02764,27-01-2015 19:00,B02764,68
B02682,31-05-2015 01:42,B02682,209
B02682,28-06-2015 00:36,B02682,230
B02764,19-04-2015 13:06,B02764,41
B02682,17-05-2015 14:15,B02682,246
B02617,23-04-2015 10:03,B02617,230
B02682,26-03-2015 15:33,B02682,161
B02764,05-03-2015 13:25,B02617,237
B02765,12-03-2015 20:57,B02765,170
B02765,13-05-2015 09:31,B02765,77
B02764,12-04-2015 19:06,B02682,11
B02682,07-06-2015 18:46,B02682,162
B02598,09-05-2015 12:16,B02598,258
B02765,20-04-2015 16:46,B02765,140
B02598,27-02-2015 21:20,B02598,170
B02764,16-04-2015 01:47,B02764,230
B02617,01-06-2015 19:14,B00477,170
B02765,14-04-2015 18:29,B02765,4
B02682,13-02-2015 00:29,B02764,35
B02764,29-05-2015 22:24,B02822,186
B02765,08-03-2015 19:21,B02765,181
B02764,25-04-2015 08:15,B02764,90
B02682,24-05-2015 21:48,B02682,68
B02617,12-03-2015 22:17,B02617,170
B02617,22-03-2015 14:02,B02617,231
B02682,28-06-2015 21:01,B02682,188
B02764,10-02-2015 22:29,B02764,132
B02512,06-02-2015 19:14,B02512,68
B02764,30-05-2015 09:34,B02764,137
B02764,25-04-2015 23:44,B02764,237
B02764,21-02-2015 23:59,B02764,98
B02682,15-02-2015 00:06,B02682,113
B02764,19-03-2015 15:35,B02764,121
B02765,19-02-2015 11:05,B02765,100
B02764,12-05-2015 17:27,B02764,163
B02764,29-04-2015 17:26,B02764,231
B02764,20-05-2015 08:57,B02764,230
B02764,31-05-2015 16:52,B02207,106
B02764,12-06-2015 09:06,B02472,125
B02764,24-03-2015 11:28,B02764,68
B02682,22-05-2015 06:52,B02682,197
B02764,11-03-2015 22:00,B02764,232
B02764,22-04-2015 08:25,B02764,163
B02764,03-04-2015 06:48,B02764,255
B02682,24-05-2015 08:10,B02682,151
B02765,10-06-2015 12:19,B02765,87
B02682,13-04-2015 18:44,B02764,239
B02598,19-05-2015 09:23,B02598,107
B02764,18-06-2015 05:44,B02764,69
B02682,25-04-2015 22:19,B02682,100
B02764,19-06-2015 14:19,B02764,132
B02617,13-02-2015 12:43,B02617,162
B02764,10-03-2015 10:58,B02764,256
B02764,01-03-2015 06:15,B02764,255
B02598,29-04-2015 08:33,B02598,142
B02617,28-06-2015 01:35,B02617,255
B02617,23-04-2015 16:49,B02617,158
B02765,24-03-2015 20:45,B02765,162
B02764,03-03-2015 15:35,B01197,141
B02617,06-03-2015 02:08,B02617,148
B02764,08-05-2015 20:11,B02764,209
B02764,26-02-2015 23:52,B00789,114
B02764,10-02-2015 16:05,B02764,45
B02617,23-01-2015 05:53,B02617,79
B02617,07-03-2015 01:42,B02617,144
B02764,23-06-2015 08:26,B02764,143
B02764,12-02-2015 01:32,B02764,132
B02617,22-01-2015 12:58,B02617,143
B02764,24-04-2015 21:23,B02764,17
B02764,01-05-2015 15:11,B02764,144
B02764,08-05-2015 20:35,B00446,161
B02764,09-03-2015 09:33,B02764,138
B02764,12-04-2015 15:49,B02764,231
B02598,19-06-2015 07:35,B02598,65
B02598,22-05-2015 12:44,B02598,229
B02764,17-01-2015 21:53,B02764,112
B02682,28-02-2015 15:59,B02682,13
B02764,03-01-2015 13:03,B00411,68
B02598,14-03-2015 08:40,B02598,233
B02682,25-04-2015 19:08,B02682,52
B02682,27-03-2015 11:25,B02682,4
B02764,05-06-2015 23:34,B02764,239
B02765,05-06-2015 06:22,B02765,230
B02598,14-03-2015 10:39,B02764,236
B02764,01-01-2015 12:21,B02682,249
B02682,14-06-2015 11:24,B02512,207
B02764,25-06-2015 14:22,B02764,42
B02617,10-02-2015 08:46,B02617,61
B02764,17-01-2015 13:52,B02764,179
B02764,21-05-2015 19:04,B02764,90
B02682,29-03-2015 19:21,B02682,152
B02598,09-01-2015 07:40,B02598,236
B02682,18-04-2015 00:17,B02682,79
B02765,09-05-2015 17:02,B02765,158
B02682,20-03-2015 13:21,B02765,181
B02764,01-03-2015 10:03,B02764,142
B02682,15-03-2015 10:15,B00628,236
B02617,24-06-2015 16:34,B02617,211
B02617,06-02-2015 03:14,B02617,141
B02682,25-06-2015 20:30,B02682,100
B02764,10-05-2015 06:26,B02764,263
B02764,11-03-2015 11:59,B02764,237
B02765,04-06-2015 19:11,B02765,90
B02764,23-02-2015 18:13,B02724,80
B02682,11-02-2015 21:51,B02682,249
B02682,04-02-2015 09:24,B02682,143
B02764,13-03-2015 21:13,B02764,211
B02598,02-05-2015 20:56,B02682,112
B02598,29-04-2015 21:29,B02774,125
B02764,10-04-2015 19:57,B01197,79
B02617,15-02-2015 23:37,B02729,41
B02617,25-02-2015 23:19,B02617,170
B02682,29-04-2015 11:48,B02729,90
B02764,23-02-2015 09:56,B02764,4
B02765,10-03-2015 10:24,B02609,97
B02598,21-04-2015 18:11,B02598,231
B02764,24-01-2015 21:30,B02764,249
B02764,06-05-2015 00:01,B02764,137
B02682,14-05-2015 18:38,B02682,230
B02764,27-02-2015 22:22,B02764,148
B02617,05-06-2015 00:32,B02617,40
B02682,03-03-2015 08:38,B02682,112
B02617,15-05-2015 18:43,B02617,223
B02764,07-05-2015 04:45,B02764,125
B02682,02-03-2015 12:30,B01877,164
B02764,03-02-2015 16:20,B00254,40
B02764,27-01-2015 18:14,B02682,37
B02682,23-06-2015 22:19,B02682,106
B02598,14-03-2015 01:18,B02598,90
B02764,08-02-2015 07:26,B02764,211
B02512,19-05-2015 02:56,B02512,13
B02765,07-04-2015 06:55,B02764,90
B02765,21-06-2015 23:39,B02682,74
B02682,02-06-2015 23:45,B02682,229
B02764,18-05-2015 17:14,B02764,75
B02682,26-06-2015 21:49,B02682,256
B02682,10-06-2015 19:24,B02682,180
B02682,19-02-2015 22:58,B02682,246
B02617,05-04-2015 11:18,B02617,203
B02765,27-03-2015 19:22,B01916,161
B02682,25-06-2015 21:52,B02682,181
B02598,29-03-2015 03:36,B02715,186
B02617,10-01-2015 02:46,B02617,68
B02764,18-04-2015 21:08,B02764,79
B02764,09-04-2015 08:46,B01899,107
B02764,18-03-2015 20:28,B02764,161
B02764,11-06-2015 09:47,B02764,237
B02764,10-03-2015 16:03,B02764,246
B02764,31-03-2015 07:51,B02765,138
B02764,18-04-2015 15:29,B00111,144
B02617,21-02-2015 03:42,B02617,144
B02598,22-05-2015 02:28,B02598,195
B02617,16-03-2015 12:15,B02617,161
B02682,21-02-2015 22:13,B02765,236
B02682,09-04-2015 13:56,B02682,68
B02764,08-06-2015 07:58,B02764,243
B02682,09-01-2015 16:34,B02682,141
B02598,13-04-2015 12:02,B02598,148
B02764,07-04-2015 18:25,B02764,233
B02617,02-02-2015 17:55,B02617,239
B02765,04-04-2015 06:47,B02765,225
B02764,27-04-2015 05:36,B02764,79
B02598,24-01-2015 23:07,B02598,65
B02598,26-02-2015 00:13,B02598,230
B02598,27-06-2015 02:15,B02682,249
B02682,17-05-2015 14:36,B02682,79
B02617,01-04-2015 05:10,B02617,112
B02682,28-01-2015 14:11,B02729,237
B02764,29-04-2015 13:33,B02764,228
B02682,27-06-2015 21:44,B02682,152
B02764,30-06-2015 06:35,B01949,42
B02764,21-06-2015 12:43,B02682,140
B02765,20-06-2015 00:06,B02765,234
B02682,11-06-2015 09:07,B02682,107
B02682,05-06-2015 22:50,B02682,170
B02765,16-05-2015 22:07,B02617,144
B02617,21-02-2015 20:58,B02617,209
B02764,01-03-2015 07:22,B02764,37
B02764,03-01-2015 09:23,B00789,163
B02598,04-02-2015 12:51,B02764,151
B02764,30-01-2015 23:59,B02764,114
B02682,06-06-2015 07:04,B02765,45
B02764,30-06-2015 21:58,B02764,87
B02764,31-03-2015 10:41,B02818,229
B02765,19-04-2015 00:23,B02765,42
B02765,20-01-2015 09:27,B02774,90
B02764,10-06-2015 00:06,B02764,50
B02765,23-03-2015 23:51,B02765,170
B02764,03-03-2015 12:43,B02764,162
B02682,23-03-2015 10:19,B02765,48
B02765,12-04-2015 11:37,B02765,34
B02764,08-06-2015 21:09,B02764,100
B02682,31-03-2015 18:21,B02682,100
B02617,20-06-2015 13:30,B02617,144
B02682,17-01-2015 16:07,B02764,20
B02764,11-06-2015 18:48,B02682,209
B02598,16-05-2015 07:01,B02598,130
B02764,11-05-2015 08:17,B02764,158
B02598,04-01-2015 10:34,B02598,7
B02764,20-06-2015 00:03,B02764,249
B02765,07-03-2015 01:31,B02764,114
B02765,11-02-2015 05:31,B02764,229
B02764,24-06-2015 23:33,B02764,50
B02765,04-06-2015 22:47,B02765,234
B02764,15-05-2015 00:31,B02764,249
B02682,22-02-2015 00:27,B02682,107
B02764,16-04-2015 14:39,B02764,164
B02682,19-06-2015 12:02,B02682,158
B02598,17-05-2015 07:32,B02598,177
B02617,13-03-2015 08:10,B02617,145
B02598,09-03-2015 22:40,B02789,112
B02617,14-02-2015 16:29,,107
B02765,05-06-2015 09:56,B02765,211
B02764,29-05-2015 14:32,B02764,37
B02764,14-05-2015 18:45,B02764,186
B02682,05-06-2015 18:46,B02682,52
B02764,03-06-2015 21:41,B02765,211
B02764,24-01-2015 02:40,B02764,144
B02682,08-05-2015 06:31,B02682,224
B02617,14-02-2015 13:23,B02617,229
B02682,31-03-2015 18:55,B02682,90
B02617,12-01-2015 08:51,B02617,107
B02598,02-05-2015 19:21,B02598,33
B02617,28-04-2015 18:27,B02617,145
B02682,21-04-2015 19:24,B02682,249
B02682,25-06-2015 17:09,B02682,42
B02512,27-03-2015 20:00,B02682,90
B02765,12-03-2015 00:40,B02765,234
B02764,04-02-2015 20:24,B02764,229
B02617,20-06-2015 20:06,B02617,238
B02764,23-03-2015 08:09,B02764,170
B02682,01-06-2015 15:54,B02682,260
B02682,19-04-2015 16:28,B02682,195
B02765,26-06-2015 20:15,B02765,140
B02764,16-05-2015 04:02,B02764,220
B02682,14-05-2015 21:27,B02682,228
B02764,08-02-2015 17:38,B02764,132
B02764,20-02-2015 09:08,B02764,257
B02764,22-02-2015 16:09,B02764,230
B02764,12-04-2015 11:20,B02764,97
B02764,18-04-2015 07:42,B01197,144
B02764,07-05-2015 18:15,B02765,234
B02765,31-05-2015 09:06,B02765,72
B02598,15-06-2015 06:53,B02765,48
B02764,22-01-2015 14:25,B02764,163
B02598,29-01-2015 14:48,B02598,165
B02764,13-06-2015 04:27,B02510,116
B02765,17-02-2015 12:24,B02765,208
B02764,02-05-2015 19:07,B02764,90
B02764,27-03-2015 22:56,B02764,107
B02764,15-01-2015 19:54,B02764,186
B02764,24-04-2015 06:16,B02764,132
B02617,16-01-2015 22:26,B02764,256
B02617,02-03-2015 09:28,B02764,169
B02682,25-04-2015 02:28,B02682,42
B02765,10-06-2015 10:31,B02765,231
B02682,10-06-2015 19:33,B02682,231
B02617,18-02-2015 12:35,B02617,246
B02598,26-05-2015 06:14,B02598,246
B02764,30-01-2015 23:34,B02764,224
B02764,25-04-2015 15:12,B02764,231
B02764,17-03-2015 20:04,B02764,263
B02764,04-01-2015 00:26,B02764,229
B02764,07-05-2015 18:14,B02764,234
B02617,10-03-2015 17:53,B02617,36
B02764,07-06-2015 16:40,B02729,164
B02617,14-06-2015 11:15,B02617,144
B02764,07-02-2015 21:05,B02638,87
B02765,13-01-2015 22:22,B02764,211
B02765,31-01-2015 12:52,B02765,255
B02764,11-03-2015 20:31,B02764,36
B02764,15-04-2015 21:10,B02682,161
B02764,12-06-2015 21:00,B02764,161
B02764,12-06-2015 09:34,B02764,234
B02764,11-03-2015 15:55,B02764,230
B02764,11-03-2015 20:06,B02764,229
B02617,15-04-2015 23:25,B02617,148
B02765,01-01-2015 21:17,B02764,45
B02764,30-06-2015 11:17,B02764,113
B02682,30-05-2015 19:04,B02682,43
B02764,30-01-2015 16:17,B02764,249
B02765,08-04-2015 18:08,B02765,144
B02764,13-04-2015 22:27,B02764,163
B02682,16-05-2015 20:34,B02682,231
B02682,03-03-2015 11:46,B02682,142
B02682,21-02-2015 16:31,,170
B02764,26-03-2015 23:19,B02764,229
B02617,16-03-2015 15:33,B02617,170
B02682,24-04-2015 23:18,B02682,223
B02764,18-03-2015 00:21,B00053,161
B02598,06-03-2015 09:58,B02598,209
B02512,27-01-2015 21:48,B02512,79
B02764,18-06-2015 23:03,B02764,148
B02617,05-05-2015 11:51,B02617,256
B02598,05-02-2015 21:09,B02598,76
B02764,16-02-2015 17:45,B02764,237
B02764,23-01-2015 22:59,B02764,48
B02764,17-06-2015 20:37,B02764,62
B02682,19-05-2015 11:05,B02682,7
B02764,07-03-2015 01:17,B02764,40
B02764,01-01-2015 20:01,B02764,132
B02682,08-01-2015 21:48,B02682,107
B02765,13-04-2015 22:51,B02765,113
B02764,12-03-2015 18:13,B02644,137
B02764,03-04-2015 09:15,B02764,48
B02682,02-03-2015 17:32,B02682,68
B02682,03-05-2015 19:22,B02764,13
B02764,01-02-2015 17:19,B02764,230
B02682,11-05-2015 20:22,B02682,246
B02682,05-06-2015 17:20,B02682,243
B02682,16-06-2015 12:55,B02682,79
B02764,28-06-2015 20:29,B02764,249
B02764,18-02-2015 10:50,B02598,231
B02598,08-05-2015 14:10,B02598,239
B02598,07-03-2015 16:12,B02598,163
B02598,27-05-2015 16:24,B02598,162
B02512,20-02-2015 23:35,,145
B02617,17-05-2015 18:39,B02617,255
B02682,04-04-2015 16:02,B02682,234
B02765,19-03-2015 20:15,B02617,116
B02598,11-06-2015 03:29,B02764,62
B02764,25-01-2015 22:06,B02682,224
B02764,10-04-2015 16:48,B00053,237
B02764,11-02-2015 08:54,B02764,162
B02682,17-06-2015 19:20,B02682,249
B02617,25-04-2015 14:12,B02617,164
B02617,21-04-2015 14:11,B02617,116
B02682,04-06-2015 18:46,B02682,237
B02835,27-06-2015 23:01,B02764,230
B02682,15-02-2015 17:56,B02682,26
B02682,27-06-2015 19:51,B02682,164
B02764,01-06-2015 09:49,B02764,265
B02598,05-03-2015 07:19,B01197,141
B02598,09-02-2015 19:01,B02598,186
B02764,05-03-2015 23:57,B02241,141
B02764,05-06-2015 19:57,B00628,87
B02764,02-04-2015 17:05,B02764,132
B02617,19-04-2015 00:24,B02682,246
B02682,14-06-2015 04:35,B02764,256
B02682,24-04-2015 15:14,B02682,90
B02764,28-05-2015 22:45,B02788,164
B02617,27-02-2015 22:22,B02617,11
B02682,26-05-2015 22:55,B02682,37
B02764,22-03-2015 12:11,B02715,145
B02682,24-04-2015 11:17,B02682,231
B02765,20-06-2015 20:05,B02765,50
B02764,07-01-2015 23:00,B02764,229
B02682,18-04-2015 18:51,B02682,236
B02765,24-06-2015 09:53,B02682,61
B02682,20-04-2015 20:57,B02682,234
B02764,11-02-2015 18:07,B02764,236
B02617,12-06-2015 15:13,B02682,145
B02682,22-04-2015 15:56,B00381,236
B02764,11-04-2015 10:06,B02764,65
B02598,29-03-2015 00:12,B02598,132
B02764,23-04-2015 21:38,B02764,37
B02764,03-04-2015 21:49,B02764,170
B02764,16-01-2015 22:36,B00271,100
B02764,07-02-2015 23:20,B02764,141
B02617,04-05-2015 15:28,B02617,237
B02765,20-06-2015 16:05,B02764,141
B02764,11-01-2015 17:41,B02764,238
B02617,20-01-2015 22:37,B02617,158
B02764,11-05-2015 10:30,B02617,4
B02598,03-05-2015 15:21,B02764,100
B02682,26-06-2015 20:37,B02682,132
B02617,25-02-2015 07:30,B02617,229
B02765,26-06-2015 20:40,B02765,92
B02682,10-05-2015 17:17,B02682,256
B02764,09-06-2015 16:41,B02764,90
B02682,30-04-2015 09:19,B02764,68
B02598,11-06-2015 21:38,B02764,90
B02682,08-02-2015 11:19,B02682,132
B02682,04-04-2015 19:18,B02682,233
B02764,13-02-2015 09:17,,230
B02764,20-03-2015 17:38,B02764,82
B02765,28-03-2015 19:20,B02765,80
B02617,05-02-2015 21:14,B02617,231
B02764,19-02-2015 23:09,B00272,90
B02617,16-06-2015 23:03,B02617,85
B02764,07-06-2015 23:48,B02764,74
B02682,16-01-2015 18:58,B02682,61
B02617,20-03-2015 01:02,B02617,164
